+ ---- + ---------------------------- + ---- + ------- + ------- +
| Rank | Combos of 2                  | Use  | Usage % |  Win %  |
+ ---- + ---------------------------- + ---- + ------- + ------- +
| 1    | Swampert / Dudunsparce-*     |    1 |  50.00% | 100.00% |
| 1    | Duraludon / Dudunsparce-*    |    1 |  50.00% | 100.00% |
| 1    | Staraptor / Dudunsparce-*    |    1 |  50.00% | 100.00% |
| 1    | Brambleghast / Dudunsparce-* |    1 |  50.00% | 100.00% |
| 1    | Munkidori / Dudunsparce-*    |    1 |  50.00% | 100.00% |
| 1    | Duraludon / Swampert         |    1 |  50.00% | 100.00% |
| 1    | Staraptor / Swampert         |    1 |  50.00% | 100.00% |
| 1    | Brambleghast / Swampert      |    1 |  50.00% | 100.00% |
| 1    | Swampert / Munkidori         |    1 |  50.00% | 100.00% |
| 1    | Duraludon / Staraptor        |    1 |  50.00% | 100.00% |
| 1    | Duraludon / Brambleghast     |    1 |  50.00% | 100.00% |
| 1    | Duraludon / Munkidori        |    1 |  50.00% | 100.00% |
| 1    | Staraptor / Brambleghast     |    1 |  50.00% | 100.00% |
| 1    | Staraptor / Munkidori        |    1 |  50.00% | 100.00% |
| 1    | Brambleghast / Munkidori     |    1 |  50.00% | 100.00% |
| 1    | Brambleghast / Basculegion   |    1 |  50.00% |   0.00% |
| 1    | Basculegion / Houndstone     |    1 |  50.00% |   0.00% |
| 1    | Golurk / Basculegion         |    1 |  50.00% |   0.00% |
| 1    | Basculegion / Hoopa          |    1 |  50.00% |   0.00% |
| 1    | Spiritomb / Basculegion      |    1 |  50.00% |   0.00% |
| 1    | Brambleghast / Houndstone    |    1 |  50.00% |   0.00% |
| 1    | Brambleghast / Golurk        |    1 |  50.00% |   0.00% |
| 1    | Brambleghast / Hoopa         |    1 |  50.00% |   0.00% |
| 1    | Brambleghast / Spiritomb     |    1 |  50.00% |   0.00% |
| 1    | Golurk / Houndstone          |    1 |  50.00% |   0.00% |
| 1    | Hoopa / Houndstone           |    1 |  50.00% |   0.00% |
