+ ---- + -------------------- + ---- + ------- + ------- +
| Rank | Combos of 2          | Use  | Usage % |  Win %  |
+ ---- + -------------------- + ---- + ------- + ------- +
| 1    | Snubbull / Wailmer   |   24 |  38.71% |  45.83% |
| 1    | Elekid / Wailmer     |   24 |  38.71% |  37.50% |
| 3    | Wailmer / Anorith    |   20 |  32.26% |  40.00% |
| 4    | Snubbull / Elekid    |   18 |  29.03% |  55.56% |
| 5    | Gastly / Wailmer     |   17 |  27.42% |  47.06% |
| 5    | Wailmer / Voltorb    |   17 |  27.42% |  41.18% |
| 7    | Chinchou / Wailmer   |   15 |  24.19% |  46.67% |
| 7    | Chinchou / Anorith   |   15 |  24.19% |  33.33% |
| 7    | Snubbull / Anorith   |   15 |  24.19% |  26.67% |
| 7    | Elekid / Anorith     |   15 |  24.19% |  26.67% |
| 11   | Elekid / Trapinch    |   14 |  22.58% |  50.00% |
| 11   | Snubbull / Chinchou  |   14 |  22.58% |  42.86% |
| 11   | Wailmer / Trapinch   |   14 |  22.58% |  42.86% |
| 14   | Elekid / Chinchou    |   12 |  19.35% |  50.00% |
| 14   | Wailmer / Ponyta     |   12 |  19.35% |  41.67% |
| 14   | Gastly / Elekid      |   12 |  19.35% |  33.33% |
| 17   | Gastly / Snubbull    |   11 |  17.74% |  54.55% |
| 17   | Snubbull / Voltorb   |   11 |  17.74% |  54.55% |
| 19   | Snubbull / Cacnea    |   10 |  16.13% |  60.00% |
| 19   | Lileep / Wailmer     |   10 |  16.13% |  50.00% |
| 19   | Chinchou / Trapinch  |   10 |  16.13% |  50.00% |
| 22   | Chinchou / Ponyta    |    9 |  14.52% |  44.44% |
| 22   | Anorith / Trapinch   |    9 |  14.52% |  33.33% |
| 24   | Chinchou / Voltorb   |    8 |  12.90% |  75.00% |
| 24   | Elekid / Voltorb     |    8 |  12.90% |  62.50% |
| 24   | Trapinch / Voltorb   |    8 |  12.90% |  62.50% |
| 24   | Chinchou / Cacnea    |    8 |  12.90% |  62.50% |
| 24   | Houndour / Wailmer   |    8 |  12.90% |  50.00% |
| 24   | Elekid / Cacnea      |    8 |  12.90% |  37.50% |
| 24   | Wailmer / Cacnea     |    8 |  12.90% |  37.50% |
| 31   | Snubbull / Trapinch  |    7 |  11.29% |  71.43% |
| 31   | Koffing / Chinchou   |    7 |  11.29% |  57.14% |
| 31   | Gastly / Trapinch    |    7 |  11.29% |  42.86% |
| 31   | Staryu / Elekid      |    7 |  11.29% |  28.57% |
| 35   | Cacnea / Trapinch    |    6 |   9.68% |  66.67% |
| 35   | Horsea / Wailmer     |    6 |   9.68% |  66.67% |
| 35   | Staryu / Gastly      |    6 |   9.68% |  50.00% |
| 35   | Cacnea / Anorith     |    6 |   9.68% |  50.00% |
| 35   | Koffing / Wailmer    |    6 |   9.68% |  50.00% |
| 35   | Exeggcute / Wailmer  |    6 |   9.68% |  33.33% |
| 35   | Elekid / Lileep      |    6 |   9.68% |  33.33% |
| 35   | Snubbull / Lileep    |    6 |   9.68% |  33.33% |
| 35   | Ponyta / Anorith     |    6 |   9.68% |  33.33% |
| 35   | Snubbull / Ponyta    |    6 |   9.68% |  33.33% |
| 35   | Staryu / Wailmer     |    6 |   9.68% |  33.33% |
| 35   | Anorith / Voltorb    |    6 |   9.68% |  33.33% |
| 35   | Wailmer / Doduo      |    6 |   9.68% |  16.67% |
| 48   | Staryu / Trapinch    |    5 |   8.06% |  80.00% |
| 48   | Gastly / Cacnea      |    5 |   8.06% |  60.00% |
| 48   | Koffing / Voltorb    |    5 |   8.06% |  60.00% |
| 48   | Koffing / Anorith    |    5 |   8.06% |  60.00% |
| 48   | Snubbull / Horsea    |    5 |   8.06% |  60.00% |
| 48   | Horsea / Voltorb     |    5 |   8.06% |  60.00% |
| 48   | Elekid / Machop      |    5 |   8.06% |  40.00% |
| 48   | Gastly / Voltorb     |    5 |   8.06% |  40.00% |
| 48   | Elekid / Houndour    |    5 |   8.06% |  20.00% |
| 48   | Gastly / Anorith     |    5 |   8.06% |  20.00% |
| 48   | Gastly / Chinchou    |    5 |   8.06% |  20.00% |
| 48   | Gastly / Ponyta      |    5 |   8.06% |  20.00% |
| 60   | Gastly / Exeggcute   |    4 |   6.45% |  50.00% |
| 60   | Lileep / Chinchou    |    4 |   6.45% |  50.00% |
| 60   | Cacnea / Voltorb     |    4 |   6.45% |  50.00% |
| 60   | Koffing / Elekid     |    4 |   6.45% |  50.00% |
| 60   | Koffing / Trapinch   |    4 |   6.45% |  50.00% |
| 60   | Gastly / Lileep      |    4 |   6.45% |  50.00% |
| 60   | Lileep / Anorith     |    4 |   6.45% |  50.00% |
| 60   | Gastly / Houndour    |    4 |   6.45% |  50.00% |
| 60   | Exeggcute / Snubbull |    4 |   6.45% |  25.00% |
| 60   | Exeggcute / Anorith  |    4 |   6.45% |  25.00% |
| 60   | Snubbull / Doduo     |    4 |   6.45% |  25.00% |
| 60   | Bagon / Wailmer      |    4 |   6.45% |  25.00% |
| 60   | Wailmer / Machop     |    4 |   6.45% |  25.00% |
| 73   | Staryu / Snubbull    |    3 |   4.84% |  66.67% |
| 73   | Snubbull / Machop    |    3 |   4.84% |  66.67% |
| 73   | Chinchou / Machop    |    3 |   4.84% |  66.67% |
| 73   | Larvitar / Wailmer   |    3 |   4.84% |  66.67% |
| 73   | Koffing / Cacnea     |    3 |   4.84% |  66.67% |
| 73   | Ponyta / Cacnea      |    3 |   4.84% |  66.67% |
| 73   | Gastly / Horsea      |    3 |   4.84% |  66.67% |
| 73   | Elekid / Ponyta      |    3 |   4.84% |  66.67% |
| 73   | Exeggcute / Trapinch |    3 |   4.84% |  33.33% |
| 73   | Exeggcute / Elekid   |    3 |   4.84% |  33.33% |
| 73   | Ponyta / Trapinch    |    3 |   4.84% |  33.33% |
| 73   | Lileep / Ponyta      |    3 |   4.84% |  33.33% |
| 73   | Mankey / Wailmer     |    3 |   4.84% |  33.33% |
| 73   | Staryu / Houndour    |    3 |   4.84% |  33.33% |
| 73   | Ponyta / Voltorb     |    3 |   4.84% |  33.33% |
| 73   | Exeggcute / Chinchou |    3 |   4.84% |   0.00% |
| 73   | Exeggcute / Voltorb  |    3 |   4.84% |   0.00% |
| 73   | Staryu / Anorith     |    3 |   4.84% |   0.00% |
| 73   | Doduo / Trapinch     |    3 |   4.84% |   0.00% |
| 73   | Elekid / Doduo       |    3 |   4.84% |   0.00% |
| 73   | Doduo / Anorith      |    3 |   4.84% |   0.00% |
| 94   | Staryu / Cacnea      |    2 |   3.23% | 100.00% |
| 94   | Houndour / Voltorb   |    2 |   3.23% | 100.00% |
| 94   | Houndour / Trapinch  |    2 |   3.23% | 100.00% |
| 94   | Lileep / Voltorb     |    2 |   3.23% | 100.00% |
